#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 05 19 10 50  99  3.6  4.0  0.04 99.00  3.43 999 1021.8   4.4   2.8 999.0 99.0 99.00
2016 05 19 11 50 116  4.4  5.0  0.04 99.00  3.63 999 1022.2   4.9   2.9 999.0 99.0 99.00
2016 05 19 12 50 119  5.3  5.8 99.00 99.00 99.00 999 1022.2   4.4   2.9 999.0 99.0 99.00
2016 05 19 13 50 135  4.3  4.7  0.13 99.00  2.38 999 1022.2   4.6   2.9 999.0 99.0 99.00
2016 05 19 14 50 113  3.8  4.2  0.14 99.00  2.58 999 1022.1   4.7   3.0 999.0 99.0 99.00
2016 05 19 15 50 114  3.2  3.7  0.10 99.00  2.53 999 1022.3   4.6   3.1 999.0 99.0 99.00
2016 05 19 16 50  94  3.3  3.6  0.08 99.00  2.59 999 1022.3   4.6   3.1 999.0 99.0 99.00
2016 05 19 17 50  94  3.2  3.5  0.08 99.00  2.50 999 1021.8   5.0   3.2 999.0 99.0 99.00
2016 05 19 18 50  88  2.8  3.0  0.09 99.00  2.52 999 1021.5   4.4   3.2 999.0 99.0 99.00
2016 05 19 19 50  78  3.2  3.7  0.11 99.00  2.64 999 1021.2   4.5   3.2 999.0 99.0 99.00
2016 05 19 20 50  72  3.1  3.5  0.13 99.00  2.76 999 1020.7   4.6   3.1 999.0 99.0 99.00
2016 05 19 21 50  74  2.8  3.0  0.15 99.00  2.91 999 1020.5   4.7   3.2 999.0 99.0 99.00
2016 05 19 22 50  81  2.6  2.9  0.11 99.00  2.72 999 1020.6   4.7   3.2 999.0 99.0 99.00
2016 05 19 23 50  89  2.4  2.7  0.09 99.00  2.64 999 1020.5   5.1   3.2 999.0 99.0 99.00
2016 05 20 00 50  94  3.5  3.7  0.09 99.00  2.62 999 1020.4   4.7   3.1 999.0 99.0 99.00
2016 05 20 01 50 119  4.3  4.7  0.09 99.00  2.58 999 1020.4   5.4   3.1 999.0 99.0 99.00
2016 05 20 02 50 131  5.5  6.1  0.07 99.00  2.45 999 1020.5   6.2   3.1 999.0 99.0 99.00
2016 05 20 03 50 146  4.2  4.6  0.08 99.00  2.27 999 1020.4   5.8   3.0 999.0 99.0 99.00
2016 05 20 04 50 158  5.7  6.1  0.10 99.00  2.33 999 1020.0   7.0   3.0 999.0 99.0 99.00
2016 05 20 05 50 162  5.2  6.1 99.00 99.00 99.00 999 1019.8   6.6   3.0 999.0 99.0 99.00
2016 05 20 06 50 171  4.2  4.6  0.18 99.00  2.45 999 1020.0   6.2   3.0 999.0 99.0 99.00
2016 05 20 07 50 268  2.0  3.2  0.18 99.00  2.49 999 1020.4   5.2   3.0 999.0 99.0 99.00
2016 05 20 08 50 299  0.5  0.8  0.17 99.00  2.52 999 1020.5   5.4   2.9 999.0 99.0 99.00
2016 05 20 09 50  90  1.6  1.7  0.15 99.00  2.62 999 1021.1   5.6   2.9 999.0 99.0 99.00
2016 05 20 10 50  92  2.2  2.6  0.16 99.00  2.62 999 1021.4   5.0   2.9 999.0 99.0 99.00
2016 05 20 11 50 116  2.6  2.8  0.12 99.00  2.58 999 1022.0   4.7   2.9 999.0 99.0 99.00
2016 05 20 12 50 113  2.6  2.9  0.12 99.00  2.59 999 1022.4   4.8   2.9 999.0 99.0 99.00
2016 05 20 13 50 198  3.1  3.5  0.14 99.00  2.66 999 1022.8   4.5   3.0 999.0 99.0 99.00
2016 05 20 14 50 229  2.9  3.7  0.17 99.00  2.83 999 1022.8   4.6   3.1 999.0 99.0 99.00
2016 05 20 15 50  57  1.7  4.1  0.15 99.00  2.77 999 1022.9   5.7   3.2 999.0 99.0 99.00
2016 05 20 16 50 119  2.4  2.6  0.16 99.00  2.77 999 1022.9   4.7   3.1 999.0 99.0 99.00
2016 05 20 17 50 146  2.2  2.6  0.17 99.00  2.90 999 1022.8   4.7   3.3 999.0 99.0 99.00
2016 05 20 18 50 150  1.9  2.2  0.16 99.00  2.87 999 1022.4   4.9   3.3 999.0 99.0 99.00
2016 05 20 19 50 108  1.7  1.9  0.16 99.00  2.92 999 1022.1   5.0   3.3 999.0 99.0 99.00
2016 05 20 20 50 101  1.6  1.9  0.19 99.00  2.96 999 1021.8   5.2   3.3 999.0 99.0 99.00
2016 05 20 21 50 100  1.7  1.8  0.15 99.00  2.87 999 1021.3   6.0   3.3 999.0 99.0 99.00
2016 05 20 22 50 168  2.1  2.8  0.13 99.00  2.81 999 1021.1   7.0   3.3 999.0 99.0 99.00
2016 05 20 23 50 164  3.2  3.4  0.11 99.00  2.73 999 1021.0   5.6   3.2 999.0 99.0 99.00
2016 05 21 00 50 161  3.2  3.7  0.11 99.00  2.77 999 1020.8   6.1   3.2 999.0 99.0 99.00
2016 05 21 01 50 176  3.3  3.7  0.10 99.00  2.79 999 1020.7   5.6   3.1 999.0 99.0 99.00
2016 05 21 02 50 216  2.8  2.9  0.09 99.00  2.73 999 1020.7   5.3   3.1 999.0 99.0 99.00
2016 05 21 03 50 252  2.5  2.7  0.08 99.00  2.73 999 1020.7   6.2   3.0 999.0 99.0 99.00
2016 05 21 04 50 261  3.1  4.0  0.07 99.00  2.70 999 1020.8   5.4   3.0 999.0 99.0 99.00
2016 05 21 05 50 255  2.6  2.8  0.08 99.00  2.85 999 1020.7   4.9   3.0 999.0 99.0 99.00
2016 05 21 06 50 345  0.6  1.0  0.06 99.00  2.90 999 1020.7   5.5   3.0 999.0 99.0 99.00
2016 05 21 07 50  40  1.4  1.9  0.07 99.00  2.91 999 1020.4   6.0   2.9 999.0 99.0 99.00
2016 05 21 08 50 109  2.4  2.9  0.05 99.00  2.94 999 1020.2   5.0   2.9 999.0 99.0 99.00
2016 05 21 09 50 111  2.0  2.2  0.07 99.00  3.26 999 1020.1   5.3   2.8 999.0 99.0 99.00
2016 05 21 10 50 165  2.3  2.7  0.07 99.00  3.56 999 1020.0   4.9   2.9 999.0 99.0 99.00
2016 05 21 11 50 136  1.3  1.5  0.05 99.00  3.28 999 1020.6   4.8   2.9 999.0 99.0 99.00
2016 05 21 12 50 146  3.2  3.8  0.04 99.00  3.03 999 1020.9   5.0   3.0 999.0 99.0 99.00
2016 05 21 13 50 163  3.7  4.3 99.00 99.00 99.00 999 1020.7   5.0   3.0 999.0 99.0 99.00
2016 05 21 14 50 221  2.9  3.3  0.04 99.00  3.75 999 1020.8   4.8   3.1 999.0 99.0 99.00
2016 05 21 15 50 192  2.7  3.1  0.03 99.00  2.92 999 1020.5   5.1   3.2 999.0 99.0 99.00
2016 05 21 16 50 241  2.6  3.3  0.03 99.00  3.52 999 1020.6   5.3   3.2 999.0 99.0 99.00
2016 05 21 17 50 325  2.6  3.0  0.03 99.00  3.54 999 1020.8   5.4   3.3 999.0 99.0 99.00
2016 05 21 18 50 358  1.0  1.5  0.05 99.00  3.10 999 1020.4   5.4   3.3 999.0 99.0 99.00
2016 05 21 19 50  74  2.4  2.7  0.05 99.00  3.30 999 1020.3   4.6   3.3 999.0 99.0 99.00
2016 05 21 20 50  97  0.7  1.1  0.04 99.00  3.65 999 1019.8   5.0   3.4 999.0 99.0 99.00
2016 05 21 21 50 334  0.9  1.5  0.03 99.00  3.57 999 1019.7   5.4   3.3 999.0 99.0 99.00
2016 05 21 22 50   1  3.2  3.6  0.07 99.00  4.19 999 1019.9   4.6   3.3 999.0 99.0 99.00
2016 05 21 23 50   1  2.1  2.4  0.20 99.00  3.55 999 1019.8   4.5   3.3 999.0 99.0 99.00
2016 05 22 00 50 294  2.4  2.6  0.23 99.00  3.37 999 1019.7   4.5   3.2 999.0 99.0 99.00
2016 05 22 01 50 311  1.5  1.7  0.18 99.00  3.18 999 1019.8   4.4   3.1 999.0 99.0 99.00
2016 05 22 02 50 242  0.8  1.7  0.17 99.00  3.21 999 1020.1   4.5   3.1 999.0 99.0 99.00
2016 05 22 03 50 296  1.1  1.2  0.13 99.00  3.03 999 1020.1   4.8   3.0 999.0 99.0 99.00
2016 05 22 04 50 338  1.7  1.8  0.11 99.00  2.91 999 1020.1   5.6   3.0 999.0 99.0 99.00
2016 05 22 05 50  12  2.4  2.6  0.10 99.00  2.88 999 1019.9   5.4   3.0 999.0 99.0 99.00
2016 05 22 06 50  31  2.4  2.5  0.09 99.00  2.87 999 1019.9   4.8   3.0 999.0 99.0 99.00
2016 05 22 07 50  59  3.0  3.3  0.08 99.00  2.82 999 1019.9   5.1   3.0 999.0 99.0 99.00
2016 05 22 08 50 120  0.9  1.4  0.07 99.00  2.75 999 1020.3   4.7   2.9 999.0 99.0 99.00
2016 05 22 09 50  97  3.5  3.7  0.05 99.00  2.68 999 1019.9   5.4   2.9 999.0 99.0 99.00
2016 05 22 10 50  99  3.9  4.4  0.05 99.00  2.78 999 1020.5   5.3   3.0 999.0 99.0 99.00
2016 05 22 11 50  97  5.0  5.7  0.05 99.00  3.32 999 1020.8   5.7   3.0 999.0 99.0 99.00
2016 05 22 12 50 136  2.8  3.1  0.10 99.00  2.29 999 1021.5   4.9   3.0 999.0 99.0 99.00
2016 05 22 13 50 139  2.5  2.9  0.13 99.00  2.95 999 1021.5   4.3   3.1 999.0 99.0 99.00
2016 05 22 14 50 132  2.3  2.9  0.11 99.00  2.49 999 1021.5   4.5   3.1 999.0 99.0 99.00
2016 05 22 15 50 108  3.9  4.4  0.11 99.00  2.56 999 1020.8   4.7   3.2 999.0 99.0 99.00
2016 05 22 16 50 109  3.8  4.1  0.09 99.00  2.61 999 1020.2   4.6   3.2 999.0 99.0 99.00
2016 05 22 17 50 108  3.9  4.2  0.09 99.00  2.63 999 1019.8   4.7   3.2 999.0 99.0 99.00
2016 05 22 18 50 108  3.5  3.9  0.10 99.00  2.62 999 1019.2   5.1   3.2 999.0 99.0 99.00
2016 05 22 19 50 113  3.8  4.2  0.10 99.00  2.51 999 1018.4   5.2   3.2 999.0 99.0 99.00
2016 05 22 20 50 113  4.0  4.4  0.09 99.00  2.45 999 1017.5   5.2   3.2 999.0 99.0 99.00
2016 05 22 21 50 106  4.5  4.9  0.08 99.00  2.56 999 1016.6   5.3   3.2 999.0 99.0 99.00
2016 05 22 22 50  99  4.1  4.4  0.08 99.00  2.54 999 1015.9   5.9   3.2 999.0 99.0 99.00
2016 05 22 23 50  99  4.6  4.8  0.07 99.00  2.52 999 1015.2   6.2   3.2 999.0 99.0 99.00
2016 05 23 00 50 109  4.3  4.7  0.07 99.00  2.71 999 1014.5   6.1   3.2 999.0 99.0 99.00
2016 05 23 01 50 137  5.7  6.3  0.13 99.00  2.39 999 1014.3   5.2   3.1 999.0 99.0 99.00
2016 05 23 02 50 132  5.2  6.0  0.20 99.00  2.45 999 1014.4   5.6   3.1 999.0 99.0 99.00
2016 05 23 03 50 143  6.2  7.0  0.27  2.60  2.63 132 1014.0   6.1   3.1 999.0 99.0 99.00
2016 05 23 04 50 167  6.0  6.8  0.38  2.86  2.78 147 1013.4   7.0   3.1 999.0 99.0 99.00
2016 05 23 05 50 180  6.1  7.0  0.36  3.03  2.85 165 1013.2   7.3   3.1 999.0 99.0 99.00
2016 05 23 06 50 185  6.8  7.4  0.45  3.13  2.95 183 1013.0   7.3   3.1 999.0 99.0 99.00
2016 05 23 07 50 198  6.7  7.6  0.42  3.03  2.94 190 1013.3   6.9   3.1 999.0 99.0 99.00
2016 05 23 08 50 179  5.3  6.0  0.43  3.33  3.00 192 1013.2   6.1   3.1 999.0 99.0 99.00
2016 05 23 09 50 191  6.8  7.6  0.35  3.33  2.99 180 1013.2   7.3   3.1 999.0 99.0 99.00
2016 05 23 10 50 174  6.9  7.6  0.41  3.23  2.89 193 1013.3   6.7   3.1 999.0 99.0 99.00
2016 05 23 11 50 180  6.6  7.4  0.39  3.45  3.04 202 1013.4   6.7   3.1 999.0 99.0 99.00
2016 05 23 12 50 179  6.3  7.0  0.39  3.45  2.99 209 1013.2   6.2   3.1 999.0 99.0 99.00
2016 05 23 13 50 179  6.0  6.7  0.41  3.23  3.00 185 1013.3   6.3   3.1 999.0 99.0 99.00
2016 05 23 14 50 174  5.8  6.2  0.44  3.85  3.20 207 1013.1   6.2   3.1 999.0 99.0 99.00
2016 05 23 15 50 173  7.1  7.7  0.44  3.57  3.19 190 1012.5   7.2   3.2 999.0 99.0 99.00
2016 05 23 16 50 164  6.8  7.5  0.56  3.57  3.28 173 1011.8   7.6   3.2 999.0 99.0 99.00
2016 05 23 17 50 161  6.2  7.1  0.52  3.70  3.20 179 1011.2   8.5   3.2 999.0 99.0 99.00
2016 05 23 18 50 147  6.3  7.0  0.52  3.45  3.25 177 1010.6   8.5   3.2 999.0 99.0 99.00
2016 05 23 19 50 146  6.4  7.1  0.47  3.33  3.07 166 1009.7   9.3   3.2 999.0 99.0 99.00
2016 05 23 20 50 147  8.4  9.4  0.55  3.57  3.19 149 1008.2   9.6   3.2 999.0 99.0 99.00
2016 05 23 21 50 148  8.1  8.9  0.65  3.57  3.24 171 1007.9   8.8   3.2 999.0 99.0 99.00
2016 05 23 22 50 156  8.1  8.9  0.69  3.57  3.32 163 1007.4   9.4   3.2 999.0 99.0 99.00
2016 05 24 00 50 167  8.9 10.0  0.86  4.17  3.62 174 1007.2   9.6   3.2 999.0 99.0 99.00
2016 05 24 01 50 188  7.7  9.2  0.90  4.17  3.67 188 1007.9   9.5   3.2 999.0 99.0 99.00
2016 05 24 02 50 238  6.0  7.0  0.92  4.00  3.92 188 1009.7   8.3   3.2 999.0 99.0 99.00
2016 05 24 03 50 229  4.8  5.8  1.01  5.00  4.08 211 1010.4   7.9   3.1 999.0 99.0 99.00
2016 05 24 04 50 202  3.9  4.3  0.82  5.00  4.02 201 1010.5   7.3   3.1 999.0 99.0 99.00
2016 05 24 05 50 193  3.1  3.5  0.77  5.00  4.02 198 1010.4   6.7   3.1 999.0 99.0 99.00
2016 05 24 06 50 215  3.1  3.9  0.65  4.76  3.88 193 1010.5   6.7   3.1 999.0 99.0 99.00
2016 05 24 07 50 143  2.7  2.9  0.58  4.55  3.74 180 1010.4   6.0   3.1 999.0 99.0 99.00
2016 05 24 08 50  79  0.9  1.4  0.49  4.35  3.62 178 1010.5   6.9   3.1 999.0 99.0 99.00
2016 05 24 09 50  88  3.1  3.9  0.41  4.17  3.56 175 1010.8   5.7   3.1 999.0 99.0 99.00
2016 05 24 10 50 109  2.8  3.2  0.39  3.85  3.49 177 1011.0   4.8   3.1 999.0 99.0 99.00
2016 05 24 11 50  75  3.8  4.7  0.34  3.70  3.37 170 1011.3   4.8   3.1 999.0 99.0 99.00
2016 05 24 12 50  54  2.5  3.2  0.32  3.45  3.46 159 1011.7   5.1   3.2 999.0 99.0 99.00
2016 05 24 13 50  57  1.6  2.2  0.30  3.70  3.41 153 1012.3   4.6   3.2 999.0 99.0 99.00
2016 05 24 14 50  11  4.1  4.7  0.30  3.57  3.40 165 1012.5   4.4   3.2 999.0 99.0 99.00
2016 05 24 15 50  44  5.7  6.3  0.29  3.45  3.27 134 1012.9   5.4   3.2 999.0 99.0 99.00
2016 05 24 16 50 111  2.8  3.7  0.27  3.23  3.05 147 1013.6   5.2   3.2 999.0 99.0 99.00
2016 05 24 17 50 122  1.9  2.5  0.23 99.00  3.06 999 1013.5   5.2   3.2 999.0 99.0 99.00
2016 05 24 18 50 103  3.9  4.3  0.23 99.00  3.07 999 1013.6   5.0   3.2 999.0 99.0 99.00
2016 05 24 19 50 343  6.5  7.6  0.19 99.00  3.19 999 1015.8   6.0   3.2 999.0 99.0 99.00
2016 05 24 20 50  53  5.6  8.5  0.18 99.00  3.22 999 1013.3   6.5   3.2 999.0 99.0 99.00
2016 05 24 21 50 158  1.2  2.0  0.20 99.00  2.78 999 1013.7   5.8   3.2 999.0 99.0 99.00
2016 05 24 22 50  46  2.3  2.5  0.20 99.00  2.78 999 1014.0   5.9   3.2 999.0 99.0 99.00
2016 05 24 23 50 347  3.9  5.1  0.18 99.00  2.75 999 1015.5   6.3   3.2 999.0 99.0 99.00
2016 05 25 00 50 343  3.4  3.7  0.23 99.00  3.06 999 1016.3   4.8   3.2 999.0 99.0 99.00
2016 05 25 01 50  15  5.7  6.3  0.23 99.00  2.95 999 1016.1   6.0   3.2 999.0 99.0 99.00
2016 05 25 02 50  28  5.2  5.9  0.35  2.74  2.84  33 1016.6   5.8   3.2 999.0 99.0 99.00
2016 05 25 03 50  46  4.8  5.2  0.31  3.45  2.81  69 1017.2   6.0   3.2 999.0 99.0 99.00
2016 05 25 04 50  45  4.8  5.7  0.31  3.23  2.92  68 1017.1   6.2   3.1 999.0 99.0 99.00
2016 05 25 05 50  61  4.9  5.5  0.29  3.57  2.96  57 1017.5   6.2   3.1 999.0 99.0 99.00
2016 05 25 06 50  67  2.7  3.1  0.34  3.70  3.14   4 1017.5   5.2   3.1 999.0 99.0 99.00
2016 05 25 07 50  66  2.4  2.6  0.33  3.33  3.16  13 1017.8   4.8   3.1 999.0 99.0 99.00
2016 05 25 08 50  48  2.7  3.0  0.27  3.57  3.09   1 1017.5   4.6   3.1 999.0 99.0 99.00
2016 05 25 09 50  35  1.7  2.4  0.30  3.33  3.36  43 1018.8   4.5   3.1 999.0 99.0 99.00
2016 05 25 10 50  11  3.3  3.8  0.36  4.00  3.42  99 1019.8   4.5   3.1 999.0 99.0 99.00
2016 05 25 11 50  35  2.8  3.1  0.38  4.17  3.42  86 1019.7   4.4   3.1 999.0 99.0 99.00
2016 05 25 12 50  62  2.1  2.4  0.41  4.17  3.56  84 1019.7   4.2   3.1 999.0 99.0 99.00
2016 05 25 13 50  85  1.4  1.6  0.36  4.17  3.50  78 1020.1   4.3   3.1 999.0 99.0 99.00
2016 05 25 14 50  99  1.6  1.8  0.35  4.17  3.48  74 1020.7   4.9   3.2 999.0 99.0 99.00
2016 05 25 15 50  86  2.6  3.1  0.38  4.00  3.54  78 1020.9   4.9   3.3 999.0 99.0 99.00
2016 05 25 16 50  81  4.1  4.8  0.51  4.17  3.78  76 1020.4   4.9   3.2 999.0 99.0 99.00
2016 05 25 17 50  69  1.7  2.0  0.50  4.55  3.64  76 1020.5   4.6   3.3 999.0 99.0 99.00
2016 05 25 18 50  40  2.4  3.2  0.50  4.55  3.71  82 1020.0   5.1   3.3 999.0 99.0 99.00
2016 05 25 19 50  80  1.4  1.8  0.52  4.55  3.69  73 1019.4   5.5   3.3 999.0 99.0 99.00
2016 05 25 20 50  51  2.4  2.9  0.45  4.35  3.73  74 1018.6   5.7   3.3 999.0 99.0 99.00
2016 05 25 21 50  48  2.5  3.6  0.37  4.17  3.38  69 1017.5   5.2   3.3 999.0 99.0 99.00
2016 05 25 22 50  29  3.7  4.2  0.33  3.70  3.46  75 1016.8   4.8   3.3 999.0 99.0 99.00
2016 05 25 23 50  41  3.0  3.3  0.25  4.00  3.22  70 1016.4   5.0   3.3 999.0 99.0 99.00
2016 05 26 00 50  30  4.4  4.9  0.23 99.00  3.11 999 1016.1   5.0   3.2 999.0 99.0 99.00
2016 05 26 01 50  36  3.9  4.4  0.21 99.00  3.18 999 1015.6   5.6   3.2 999.0 99.0 99.00
2016 05 26 02 50  54  3.4  3.8  0.19 99.00  2.94 999 1015.1   5.6   3.2 999.0 99.0 99.00
2016 05 26 03 50  76  5.6  6.2  0.15 99.00  2.92 999 1014.6   7.3   3.2 999.0 99.0 99.00
2016 05 26 04 50  80  6.1  6.8  0.19 99.00  2.60 999 1014.4   6.7   3.1 999.0 99.0 99.00
2016 05 26 05 50  92  4.6  5.4  0.23 99.00  2.67 999 1014.3   8.0   3.1 999.0 99.0 99.00
2016 05 26 06 50 118  3.9  4.2  0.26  3.13  2.83  62 1014.0   6.5   3.2 999.0 99.0 99.00
2016 05 26 07 50  85  5.0  6.2  0.28  3.23  2.97  65 1012.7   6.7   3.1 999.0 99.0 99.00
2016 05 26 08 50  78  9.1 10.1  0.43  3.13  2.98  64 1010.9   7.3   3.1 999.0 99.0 99.00
2016 05 26 09 50  77  7.3  8.7  0.61  3.57  3.21  59 1010.7   7.0   3.1 999.0 99.0 99.00
2016 05 26 10 50  87  9.1 10.9  0.69  3.85  3.31  56 1009.8   7.8   3.1 999.0 99.0 99.00
2016 05 26 11 50  86  9.4 11.1  0.94  4.35  3.81  64 1009.8   6.8   3.1 999.0 99.0 99.00
2016 05 26 12 50 103  7.6 10.3  0.87  4.35  3.69  56 1009.8   6.8   3.1 999.0 99.0 99.00
2016 05 26 13 50 106  6.9  8.2  0.79  4.00  3.65  67 1009.2   6.1   3.1 999.0 99.0 99.00
2016 05 26 14 50 134  3.9  4.5  0.95  4.35  4.00  86 1009.5   5.2   3.1 999.0 99.0 99.00
2016 05 26 15 50 143  3.4  4.0  0.77  4.55  3.93  91 1008.7   4.9   3.2 999.0 99.0 99.00
2016 05 26 16 50 171  2.7  3.2  0.67  4.35  3.94 107 1009.0   4.7   3.2 999.0 99.0 99.00
2016 05 26 17 50 202  3.3  3.7  0.62  4.17  3.84 116 1009.3   4.8   3.2 999.0 99.0 99.00
2016 05 26 18 50 212  3.5  4.0  0.48  4.00  3.62 117 1009.8   4.6   3.3 999.0 99.0 99.00
2016 05 26 19 50 269  2.1  3.9  0.48  4.76  3.81 136 1010.1   5.0   3.3 999.0 99.0 99.00
2016 05 26 20 50 224  5.1  5.9  0.37  4.17  3.46 125 1010.1   6.2   3.2 999.0 99.0 99.00
2016 05 26 21 50 243  3.6  5.6  0.35  4.35  3.45 136 1009.8   7.3   3.2 999.0 99.0 99.00
2016 05 26 22 50 327  1.6  1.8  0.29  3.70  3.30 139 1008.4   6.6   3.2 999.0 99.0 99.00
2016 05 27 00 50 244  2.3  2.8  0.24 99.00  3.17 999 1008.8   4.6   3.2 999.0 99.0 99.00
2016 05 27 01 50 238  2.5  3.1  0.23 99.00  3.10 999 1011.0   4.9   3.1 999.0 99.0 99.00
2016 05 27 02 50 224  3.3  4.5  0.21 99.00  3.06 999 1011.9   4.6   3.1 999.0 99.0 99.00
2016 05 27 03 50 224  3.1  3.5  0.20 99.00  3.01 999 1011.9   5.0   3.1 999.0 99.0 99.00
2016 05 27 04 50 180  1.4  1.5  0.18 99.00  3.10 999 1011.2   5.3   3.1 999.0 99.0 99.00
2016 05 27 05 50 103  2.5  3.2  0.16 99.00  3.03 999 1010.9   5.1   3.1 999.0 99.0 99.00
2016 05 27 06 50  91  1.8  2.2  0.15 99.00  3.01 999 1011.9   4.2   3.1 999.0 99.0 99.00
2016 05 27 07 50  79  3.1  3.6  0.13 99.00  2.96 999 1011.8   4.2   3.1 999.0 99.0 99.00
2016 05 27 08 50  68  2.9  3.5  0.12 99.00  3.09 999 1012.4   4.1   3.1 999.0 99.0 99.00
2016 05 27 09 50  84  2.9  3.3  0.11 99.00  3.29 999 1012.4   4.4   3.1 999.0 99.0 99.00
2016 05 27 10 50 100  5.0  5.8  0.10 99.00  3.27 999 1012.3   4.4   3.1 999.0 99.0 99.00
2016 05 27 11 50 127  5.5  6.2  0.10 99.00  2.67 999 1013.4   4.6   3.1 999.0 99.0 99.00
2016 05 27 12 50 114  5.2  6.0  0.17 99.00  2.40 999 1012.9   5.2   3.1 999.0 99.0 99.00
2016 05 27 13 50 107  5.1  5.9  0.19 99.00  2.52 999 1013.0   5.4   3.1 999.0 99.0 99.00
2016 05 27 14 50 102  4.8  5.4  0.20 99.00  2.55 999 1013.3   5.4   3.1 999.0 99.0 99.00
2016 05 27 15 50 103  3.7  4.3  0.16 99.00  2.58 999 1014.0   4.8   3.2 999.0 99.0 99.00
2016 05 27 16 50  74  1.9  2.3  0.15 99.00  2.54 999 1014.4   4.5   3.2 999.0 99.0 99.00
2016 05 27 17 50  85  3.2  3.6  0.13 99.00  2.54 999 1014.3   4.6   3.2 999.0 99.0 99.00
2016 05 27 18 50  90  3.7  4.7  0.12 99.00  2.46 999 1014.2   4.5   3.2 999.0 99.0 99.00
2016 05 27 19 50  94  3.2  3.8  0.13 99.00  2.53 999 1014.3   5.0   3.2 999.0 99.0 99.00
2016 05 27 20 50  81  3.5  4.0  0.14 99.00  2.62 999 1013.7   5.2   3.2 999.0 99.0 99.00
2016 05 27 21 50  90  3.1  3.6  0.10 99.00  2.59 999 1013.8   5.3   3.2 999.0 99.0 99.00
2016 05 27 22 50  77  2.2  2.4  0.11 99.00  2.67 999 1013.7   5.3   3.2 999.0 99.0 99.00
2016 05 27 23 50  76  3.5  4.3  0.09 99.00  2.54 999 1013.2   5.7   3.2 999.0 99.0 99.00
2016 05 28 00 50  81  4.7  5.2  0.07 99.00  2.60 999 1012.6   6.8   3.2 999.0 99.0 99.00
2016 05 28 01 50  73  3.5  3.8  0.07 99.00  2.39 999 1012.8   5.8   3.2 999.0 99.0 99.00
2016 05 28 02 50  80  4.6  5.7  0.08 99.00  2.39 999 1012.9   7.6   3.2 999.0 99.0 99.00
2016 05 28 03 50  98  3.5  4.1  0.09 99.00  2.28 999 1012.8   7.4   3.2 999.0 99.0 99.00
2016 05 28 04 50  74  5.0  5.9  0.17 99.00  2.41 999 1012.4   7.8   3.1 999.0 99.0 99.00
2016 05 28 05 50  92  6.0  7.1  0.16 99.00  2.50 999 1012.4   8.0   3.2 999.0 99.0 99.00
2016 05 28 06 50  89  6.3  7.3  0.21 99.00  2.59 999 1011.6   6.8   3.2 999.0 99.0 99.00
2016 05 28 07 50  91  6.1  6.8  0.31  2.86  2.67  82 1011.1   6.7   3.1 999.0 99.0 99.00
2016 05 28 08 50  94  7.5  8.3  0.37  2.94  2.82  74 1010.5   7.8   3.2 999.0 99.0 99.00
2016 05 28 09 50  89  6.4  7.7  0.47  3.23  3.11  78 1010.1   7.3   3.2 999.0 99.0 99.00
2016 05 28 10 50 108  8.0  9.6  0.48  3.33  3.04  74 1010.3   7.2   3.1 999.0 99.0 99.00
2016 05 28 11 50 109  6.5  7.9  0.52  3.57  3.34  78 1010.1   7.1   3.1 999.0 99.0 99.00
2016 05 28 12 50 116  5.9  7.1  0.55  3.57  3.27  89 1010.0   6.8   3.1 999.0 99.0 99.00
2016 05 28 13 50 113  5.9  6.9  0.45  3.57  3.25  89 1010.1   6.6   3.1 999.0 99.0 99.00
2016 05 28 14 50 134  4.2  4.7  0.42  3.85  3.19  90 1010.5   6.2   3.1 999.0 99.0 99.00
2016 05 28 15 50 146  4.4  4.8  0.36  3.33  3.14  97 1010.4   6.4   3.1 999.0 99.0 99.00
2016 05 28 16 50 126  3.8  5.2  0.37  3.45  3.25 120 1010.3   6.4   3.2 999.0 99.0 99.00
2016 05 28 17 50 149  5.1  5.8  0.40  3.23  3.29 102 1010.4   7.6   3.2 999.0 99.0 99.00
2016 05 28 18 50 130  5.1  5.5  0.40  4.00  3.35 104 1010.4   7.3   3.2 999.0 99.0 99.00
2016 05 28 19 50 100  4.6  5.1  0.40  4.00  3.39  96 1009.8   7.8   3.2 999.0 99.0 99.00
2016 05 28 20 50  81  4.5  5.5  0.32  4.17  3.33  95 1009.6   6.4   3.2 999.0 99.0 99.00
2016 05 28 21 50 107  4.6  5.3  0.31  3.85  3.22 100 1009.5   6.7   3.2 999.0 99.0 99.00
2016 05 28 22 50 124  5.1  5.8  0.34  3.85  3.25 101 1008.9   7.8   3.2 999.0 99.0 99.00
2016 05 28 23 50 126  5.3  5.8  0.37  4.17  3.15 103 1008.9   7.9   3.2 999.0 99.0 99.00
2016 05 29 00 50 129  6.0  6.7  0.38  3.85  3.15  98 1009.2   7.2   3.2 999.0 99.0 99.00
2016 05 29 01 50 140  5.3  6.3  0.35  2.74  3.01 112 1009.4   7.6   3.2 999.0 99.0 99.00
2016 05 29 02 50 159  5.0  5.7  0.38  2.94  3.05 124 1009.6   7.2   3.2 999.0 99.0 99.00
