0,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1
100,0.031056,0.030978,0.030978,0.031014,0.03107,0.031136,0.031206,0.031279,0.031351,0.031423,0.031493,0.03156,0.031624,0.031684,0.031742,0.031795,0.031845,0.031891,0.031932,0.031969,0.032002,0.032031,0.032055,0.032075,0.03209,0.0321,0.032106,0.032108,0.032105,0.032098,0.032086,0.032069,0.032048,0.032022,0.031991,0.031956,0.031917,0.031873,0.031824,0.031771,0.031714,0.031651,0.031584,0.031512,0.031435,0.031353,0.031267,0.031176,0.031079,0.030978,0.030871,0.030758,0.030639,0.030515,0.030385,0.030249,0.030107,0.029959,0.029803,0.02964,0.02947,0.029293,0.029109,0.028917,0.028716,0.028507,0.02829,0.028063,0.027828,0.027584,0.02733,0.027066,0.026792,0.026508,0.026214,0.02591,0.025595,0.025268,0.024931,0.024583,0.024224,0.023854,0.023473,0.023081,0.022679,0.022266,0.021843,0.021409,0.020966,0.020515,0.020054,0.019586,0.019111,0.01863,0.018143,0.017653,0.017161,0.016668,0.016177,0.01569,0.01521
99.9,0.03108,0.031001,0.031001,0.031037,0.031092,0.031158,0.031228,0.0313,0.031373,0.031444,0.031514,0.031581,0.031645,0.031706,0.031763,0.031816,0.031866,0.031911,0.031953,0.03199,0.032023,0.032051,0.032076,0.032095,0.03211,0.032121,0.032127,0.032129,0.032126,0.032118,0.032106,0.03209,0.032068,0.032042,0.032012,0.031977,0.031937,0.031893,0.031845,0.031792,0.031734,0.031671,0.031604,0.031532,0.031455,0.031373,0.031287,0.031196,0.031099,0.030998,0.03089,0.030777,0.030659,0.030535,0.030405,0.030269,0.030127,0.029978,0.029822,0.029659,0.029489,0.029312,0.029128,0.028936,0.028735,0.028526,0.028308,0.028082,0.027847,0.027602,0.027348,0.027084,0.02681,0.026526,0.026232,0.025927,0.025612,0.025285,0.024948,0.0246,0.024241,0.023871,0.02349,0.023098,0.022696,0.022283,0.021859,0.021426,0.020983,0.020532,0.020071,0.019603,0.019128,0.018647,0.018161,0.017671,0.017179,0.016687,0.016196,0.015709,0.015229
99.8,0.031104,0.031025,0.031024,0.03106,0.031115,0.03118,0.03125,0.031322,0.031395,0.031466,0.031535,0.031602,0.031666,0.031727,0.031784,0.031837,0.031887,0.031932,0.031974,0.032011,0.032044,0.032072,0.032096,0.032116,0.032131,0.032142,0.032148,0.03215,0.032147,0.032139,0.032127,0.03211,0.032089,0.032063,0.032033,0.031997,0.031958,0.031914,0.031865,0.031812,0.031754,0.031691,0.031624,0.031552,0.031475,0.031394,0.031307,0.031216,0.031119,0.031017,0.03091,0.030797,0.030678,0.030554,0.030424,0.030288,0.030146,0.029997,0.029841,0.029678,0.029508,0.029331,0.029147,0.028954,0.028753,0.028544,0.028326,0.0281,0.027865,0.02762,0.027366,0.027101,0.026828,0.026544,0.02625,0.025944,0.025629,0.025302,0.024965,0.024617,0.024258,0.023888,0.023507,0.023115,0.022712,0.022299,0.021876,0.021443,0.021,0.020549,0.020088,0.01962,0.019145,0.018665,0.018179,0.017689,0.017197,0.016705,0.016215,0.015728,0.015249
99.7,0.031128,0.031049,0.031047,0.031082,0.031137,0.031202,0.031272,0.031344,0.031416,0.031487,0.031556,0.031623,0.031687,0.031748,0.031805,0.031858,0.031908,0.031953,0.031995,0.032032,0.032065,0.032093,0.032117,0.032137,0.032152,0.032162,0.032169,0.03217,0.032167,0.03216,0.032148,0.032131,0.03211,0.032084,0.032053,0.032018,0.031978,0.031934,0.031886,0.031832,0.031774,0.031711,0.031644,0.031572,0.031495,0.031414,0.031327,0.031236,0.031139,0.031037,0.030929,0.030817,0.030698,0.030574,0.030444,0.030308,0.030165,0.030016,0.02986,0.029697,0.029527,0.02935,0.029166,0.028973,0.028772,0.028562,0.028345,0.028118,0.027883,0.027638,0.027383,0.027119,0.026845,0.026561,0.026267,0.025962,0.025646,0.025319,0.024982,0.024634,0.024275,0.023904,0.023523,0.023132,0.022729,0.022316,0.021892,0.021459,0.021017,0.020565,0.020105,0.019637,0.019163,0.018682,0.018196,0.017707,0.017216,0.016724,0.016233,0.015747,0.015268
99.6,0.031152,0.031072,0.03107,0.031105,0.031159,0.031224,0.031294,0.031366,0.031438,0.031509,0.031578,0.031644,0.031708,0.031769,0.031826,0.031879,0.031929,0.031974,0.032015,0.032053,0.032085,0.032114,0.032138,0.032157,0.032172,0.032183,0.032189,0.032191,0.032188,0.032181,0.032168,0.032152,0.03213,0.032104,0.032074,0.032039,0.031999,0.031955,0.031906,0.031853,0.031794,0.031732,0.031664,0.031592,0.031515,0.031434,0.031347,0.031256,0.031159,0.031057,0.030949,0.030836,0.030718,0.030594,0.030464,0.030328,0.030184,0.030035,0.029879,0.029716,0.029546,0.029369,0.029184,0.028991,0.02879,0.028581,0.028363,0.028137,0.027901,0.027656,0.027401,0.027137,0.026863,0.026579,0.026284,0.025979,0.025663,0.025336,0.024999,0.024651,0.024291,0.023921,0.02354,0.023148,0.022746,0.022332,0.021909,0.021476,0.021034,0.020582,0.020122,0.019654,0.01918,0.018699,0.018214,0.017725,0.017234,0.016742,0.016252,0.015766,0.015288
99.5,0.031176,0.031096,0.031093,0.031128,0.031182,0.031246,0.031316,0.031387,0.031459,0.03153,0.031599,0.031666,0.031729,0.03179,0.031847,0.0319,0.03195,0.031995,0.032036,0.032073,0.032106,0.032135,0.032159,0.032178,0.032193,0.032204,0.03221,0.032212,0.032209,0.032201,0.032189,0.032172,0.032151,0.032125,0.032094,0.032059,0.032019,0.031975,0.031926,0.031873,0.031815,0.031752,0.031684,0.031612,0.031535,0.031454,0.031367,0.031276,0.031179,0.031076,0.030969,0.030856,0.030737,0.030613,0.030483,0.030347,0.030204,0.030054,0.029898,0.029735,0.029565,0.029388,0.029203,0.02901,0.028808,0.028599,0.028381,0.028155,0.027919,0.027674,0.027419,0.027155,0.026881,0.026596,0.026301,0.025996,0.02568,0.025354,0.025016,0.024668,0.024308,0.023938,0.023557,0.023165,0.022762,0.022349,0.021926,0.021493,0.02105,0.020599,0.020139,0.019671,0.019197,0.018717,0.018232,0.017743,0.017252,0.016761,0.016271,0.015785,0.015307
99.4,0.0312,0.031119,0.031116,0.031151,0.031204,0.031268,0.031338,0.031409,0.031481,0.031551,0.03162,0.031687,0.031751,0.031811,0.031868,0.031921,0.03197,0.032016,0.032057,0.032094,0.032127,0.032155,0.032179,0.032199,0.032214,0.032225,0.032231,0.032233,0.03223,0.032222,0.03221,0.032193,0.032171,0.032145,0.032115,0.03208,0.03204,0.031996,0.031947,0.031893,0.031835,0.031772,0.031705,0.031633,0.031556,0.031474,0.031388,0.031296,0.031198,0.031096,0.030989,0.030876,0.030757,0.030633,0.030503,0.030366,0.030223,0.030073,0.029917,0.029754,0.029584,0.029407,0.029221,0.029028,0.028827,0.028618,0.0284,0.028173,0.027937,0.027691,0.027437,0.027172,0.026898,0.026614,0.026318,0.026013,0.025697,0.025371,0.025033,0.024684,0.024325,0.023954,0.023574,0.023181,0.022778,0.022365,0.021942,0.021509,0.021067,0.020615,0.020156,0.019689,0.019214,0.018734,0.018249,0.017761,0.01727,0.016779,0.01629,0.015804,0.015326
99.3,0.031224,0.031143,0.031139,0.031173,0.031227,0.03129,0.031359,0.031431,0.031502,0.031573,0.031642,0.031708,0.031772,0.031832,0.031889,0.031942,0.031991,0.032037,0.032078,0.032115,0.032148,0.032176,0.0322,0.03222,0.032235,0.032246,0.032252,0.032254,0.03225,0.032243,0.03223,0.032214,0.032192,0.032166,0.032135,0.0321,0.03206,0.032016,0.031967,0.031913,0.031855,0.031792,0.031725,0.031653,0.031576,0.031494,0.031407,0.031315,0.031218,0.031116,0.031008,0.030895,0.030777,0.030652,0.030522,0.030385,0.030242,0.030092,0.029936,0.029773,0.029603,0.029426,0.02924,0.029047,0.028845,0.028636,0.028418,0.028191,0.027955,0.027709,0.027455,0.02719,0.026916,0.026631,0.026336,0.02603,0.025714,0.025388,0.02505,0.024701,0.024341,0.023971,0.02359,0.023198,0.022795,0.022382,0.021959,0.021526,0.021083,0.020632,0.020173,0.019705,0.019231,0.018751,0.018267,0.017779,0.017288,0.016798,0.016308,0.015824,0.015346
99.2,0.031248,0.031167,0.031163,0.031196,0.031249,0.031313,0.031381,0.031452,0.031524,0.031594,0.031663,0.031729,0.031793,0.031853,0.03191,0.031963,0.032012,0.032058,0.032099,0.032136,0.032169,0.032197,0.032221,0.032241,0.032256,0.032267,0.032273,0.032274,0.032271,0.032264,0.032251,0.032234,0.032213,0.032187,0.032156,0.032121,0.032081,0.032037,0.031987,0.031934,0.031876,0.031813,0.031745,0.031673,0.031596,0.031514,0.031427,0.031335,0.031238,0.031136,0.031028,0.030915,0.030796,0.030672,0.030541,0.030404,0.030261,0.030112,0.029955,0.029792,0.029622,0.029444,0.029258,0.029065,0.028864,0.028655,0.028436,0.028209,0.027973,0.027727,0.027472,0.027208,0.026933,0.026648,0.026353,0.026047,0.025732,0.025404,0.025066,0.024718,0.024358,0.023988,0.023606,0.023214,0.022811,0.022398,0.021975,0.021542,0.0211,0.020649,0.020189,0.019722,0.019248,0.018769,0.018284,0.017796,0.017306,0.016816,0.016327,0.015842,0.015365
99.1,0.031272,0.03119,0.031186,0.031219,0.031271,0.031335,0.031403,0.031474,0.031545,0.031616,0.031684,0.031751,0.031814,0.031874,0.031931,0.031984,0.032033,0.032079,0.03212,0.032157,0.032189,0.032218,0.032242,0.032262,0.032277,0.032288,0.032294,0.032295,0.032292,0.032284,0.032272,0.032255,0.032233,0.032207,0.032176,0.032141,0.032101,0.032057,0.032008,0.031954,0.031896,0.031833,0.031765,0.031693,0.031616,0.031534,0.031447,0.031355,0.031258,0.031155,0.031048,0.030935,0.030816,0.030692,0.030561,0.030424,0.03028,0.030131,0.029975,0.029812,0.029641,0.029463,0.029277,0.029084,0.028882,0.028673,0.028454,0.028227,0.027991,0.027745,0.02749,0.027226,0.02695,0.026665,0.02637,0.026065,0.025749,0.025421,0.025083,0.024734,0.024375,0.024004,0.023623,0.02323,0.022828,0.022415,0.021991,0.021558,0.021116,0.020665,0.020206,0.019739,0.019265,0.018786,0.018302,0.017814,0.017324,0.016834,0.016346,0.015861,0.015384
